"country";"variable";"percentile";"year";"value";"age";"pop"
"IT";"tptincj992";"p81p82";2007;"52617.5";992;"j"
"IT";"tptincj992";"p81p82";2008;"51418.5";992;"j"
"IT";"tptincj992";"p81p82";2009;"48872";992;"j"
"IT";"tptincj992";"p81p82";2010;"48604.60000000001";992;"j"
"IT";"tptincj992";"p81p82";2011;"48208.9";992;"j"
"IT";"tptincj992";"p81p82";2012;"45349.9";992;"j"
"IT";"tptincj992";"p81p82";2013;"44367.5";992;"j"
"IT";"tptincj992";"p81p82";2014;"44843.60000000001";992;"j"
"IT";"tptincj992";"p81p82";2015;"45659.2";992;"j"
"IT";"tptincj992";"p81p82";2016;"45372.7";992;"j"
"IT";"tptincj992";"p81p82";2017;"45532.2";992;"j"
"IT";"tptincj992";"p81p82";2018;"46696.10000000001";992;"j"
"IT";"tptincj992";"p81p82";2019;"46871.5";992;"j"
"IT";"tptincj992";"p81p82";2020;"42205.10000000001";992;"j"
"IT";"tptincj992";"p81p82";2021;"46099.7";992;"j"
"IT";"tptincj992";"p81p82";2022;"47804";992;"j"
"IT";"tptincj992";"p81p82";2023;"48175.5";992;"j"
"IT";"tptincj992";"p82p100";1820;"3022.3";992;"j"
"IT";"tptincj992";"p82p100";1850;"2817";992;"j"
"IT";"tptincj992";"p82p100";1880;"3293.6";992;"j"
"IT";"tptincj992";"p82p100";1900;"3899.4";992;"j"
"IT";"tptincj992";"p82p100";1910;"4699.5";992;"j"
"IT";"tptincj992";"p82p100";1920;"5355.900000000001";992;"j"
"IT";"tptincj992";"p82p100";1930;"6226.900000000001";992;"j"
"IT";"tptincj992";"p82p100";1940;"5673.200000000001";992;"j"
"IT";"tptincj992";"p82p100";1950;"11060.3";992;"j"
"IT";"tptincj992";"p82p100";1960;"18013.2";992;"j"
"IT";"tptincj992";"p82p100";1970;"29689.7";992;"j"
"IT";"tptincj992";"p82p100";1980;"43942.10000000001";992;"j"
"IT";"tptincj992";"p82p100";1981;"43655";992;"j"
"IT";"tptincj992";"p82p100";1982;"43409.8";992;"j"
"IT";"tptincj992";"p82p100";1983;"43501.5";992;"j"
"IT";"tptincj992";"p82p100";1984;"44238.60000000001";992;"j"
"IT";"tptincj992";"p82p100";1985;"44463";992;"j"
"IT";"tptincj992";"p82p100";1986;"44462.2";992;"j"
"IT";"tptincj992";"p82p100";1987;"45668.4";992;"j"
"IT";"tptincj992";"p82p100";1988;"46551.3";992;"j"
"IT";"tptincj992";"p82p100";1989;"47436.2";992;"j"
"IT";"tptincj992";"p82p100";1990;"48919.10000000001";992;"j"
"IT";"tptincj992";"p82p100";1991;"47908.4";992;"j"
"IT";"tptincj992";"p82p100";1992;"47992.3";992;"j"
"IT";"tptincj992";"p82p100";1993;"47547.8";992;"j"
"IT";"tptincj992";"p82p100";1994;"47736.4";992;"j"
"IT";"tptincj992";"p82p100";1995;"48618.8";992;"j"
"IT";"tptincj992";"p82p100";1996;"49072.3";992;"j"
"IT";"tptincj992";"p82p100";1997;"50186.10000000001";992;"j"
"IT";"tptincj992";"p82p100";1998;"50791.2";992;"j"
"IT";"tptincj992";"p82p100";1999;"51124.9";992;"j"
"IT";"tptincj992";"p82p100";2000;"52261.4";992;"j"
"IT";"tptincj992";"p82p100";2001;"53156.7";992;"j"
"IT";"tptincj992";"p82p100";2002;"53055.8";992;"j"
"IT";"tptincj992";"p82p100";2003;"52860.60000000001";992;"j"
"IT";"tptincj992";"p82p100";2004;"53232.4";992;"j"
"IT";"tptincj992";"p82p100";2005;"53349.8";992;"j"
"IT";"tptincj992";"p82p100";2006;"53757.10000000001";992;"j"
"IT";"tptincj992";"p82p100";2007;"54104.7";992;"j"
"IT";"tptincj992";"p82p100";2008;"52846.7";992;"j"
"IT";"tptincj992";"p82p100";2009;"50176.9";992;"j"
"IT";"tptincj992";"p82p100";2010;"49949.7";992;"j"
"IT";"tptincj992";"p82p100";2011;"49401.5";992;"j"
"IT";"tptincj992";"p82p100";2012;"46520.3";992;"j"
"IT";"tptincj992";"p82p100";2013;"45528.8";992;"j"
"IT";"tptincj992";"p82p100";2014;"46023.8";992;"j"
"IT";"tptincj992";"p82p100";2015;"46762.4";992;"j"
"IT";"tptincj992";"p82p100";2016;"46606.3";992;"j"
"IT";"tptincj992";"p82p100";2017;"46712.4";992;"j"
"IT";"tptincj992";"p82p100";2018;"47891.8";992;"j"
"IT";"tptincj992";"p82p100";2019;"48062.7";992;"j"
"IT";"tptincj992";"p82p100";2020;"43331.60000000001";992;"j"
"IT";"tptincj992";"p82p100";2021;"47261.7";992;"j"
"IT";"tptincj992";"p82p100";2022;"49014.7";992;"j"
"IT";"tptincj992";"p82p100";2023;"49433.10000000001";992;"j"
"IT";"tptincj992";"p82p83";1820;"3022.3";992;"j"
"IT";"tptincj992";"p82p83";1850;"2817";992;"j"
"IT";"tptincj992";"p82p83";1880;"3293.6";992;"j"
"IT";"tptincj992";"p82p83";1900;"3899.4";992;"j"
"IT";"tptincj992";"p82p83";1910;"4699.5";992;"j"
"IT";"tptincj992";"p82p83";1920;"5355.900000000001";992;"j"
"IT";"tptincj992";"p82p83";1930;"6226.900000000001";992;"j"
"IT";"tptincj992";"p82p83";1940;"5673.200000000001";992;"j"
"IT";"tptincj992";"p82p83";1950;"11060.3";992;"j"
"IT";"tptincj992";"p82p83";1960;"18013.2";992;"j"
"IT";"tptincj992";"p82p83";1970;"29689.7";992;"j"
"IT";"tptincj992";"p82p83";1980;"43942.10000000001";992;"j"
"IT";"tptincj992";"p82p83";1981;"43655";992;"j"
"IT";"tptincj992";"p82p83";1982;"43409.8";992;"j"
"IT";"tptincj992";"p82p83";1983;"43501.5";992;"j"
"IT";"tptincj992";"p82p83";1984;"44238.60000000001";992;"j"
"IT";"tptincj992";"p82p83";1985;"44463";992;"j"
"IT";"tptincj992";"p82p83";1986;"44462.2";992;"j"
"IT";"tptincj992";"p82p83";1987;"45668.4";992;"j"
"IT";"tptincj992";"p82p83";1988;"46551.3";992;"j"
"IT";"tptincj992";"p82p83";1989;"47436.2";992;"j"
"IT";"tptincj992";"p82p83";1990;"48919.10000000001";992;"j"
"IT";"tptincj992";"p82p83";1991;"47908.4";992;"j"
"IT";"tptincj992";"p82p83";1992;"47992.3";992;"j"
"IT";"tptincj992";"p82p83";1993;"47547.8";992;"j"
"IT";"tptincj992";"p82p83";1994;"47736.4";992;"j"
"IT";"tptincj992";"p82p83";1995;"48618.8";992;"j"
"IT";"tptincj992";"p82p83";1996;"49072.3";992;"j"
"IT";"tptincj992";"p82p83";1997;"50186.10000000001";992;"j"
"IT";"tptincj992";"p82p83";1998;"50791.2";992;"j"
"IT";"tptincj992";"p82p83";1999;"51124.9";992;"j"
"IT";"tptincj992";"p82p83";2000;"52261.4";992;"j"
"IT";"tptincj992";"p82p83";2001;"53156.7";992;"j"
"IT";"tptincj992";"p82p83";2002;"53055.8";992;"j"
"IT";"tptincj992";"p82p83";2003;"52860.60000000001";992;"j"
"IT";"tptincj992";"p82p83";2004;"53232.4";992;"j"
"IT";"tptincj992";"p82p83";2005;"53349.8";992;"j"
"IT";"tptincj992";"p82p83";2006;"53757.10000000001";992;"j"
"IT";"tptincj992";"p82p83";2007;"54104.7";992;"j"
"IT";"tptincj992";"p82p83";2008;"52846.7";992;"j"
"IT";"tptincj992";"p82p83";2009;"50176.9";992;"j"
"IT";"tptincj992";"p82p83";2010;"49949.7";992;"j"
"IT";"tptincj992";"p82p83";2011;"49401.5";992;"j"
"IT";"tptincj992";"p82p83";2012;"46520.3";992;"j"
"IT";"tptincj992";"p82p83";2013;"45528.8";992;"j"
"IT";"tptincj992";"p82p83";2014;"46023.8";992;"j"
"IT";"tptincj992";"p82p83";2015;"46762.4";992;"j"
"IT";"tptincj992";"p82p83";2016;"46606.3";992;"j"
"IT";"tptincj992";"p82p83";2017;"46712.4";992;"j"
"IT";"tptincj992";"p82p83";2018;"47891.8";992;"j"
"IT";"tptincj992";"p82p83";2019;"48062.7";992;"j"
"IT";"tptincj992";"p82p83";2020;"43331.60000000001";992;"j"
"IT";"tptincj992";"p82p83";2021;"47261.7";992;"j"
"IT";"tptincj992";"p82p83";2022;"49014.7";992;"j"
"IT";"tptincj992";"p82p83";2023;"49433.10000000001";992;"j"
"IT";"tptincj992";"p83p100";1820;"3291.1";992;"j"
"IT";"tptincj992";"p83p100";1850;"3070.6";992;"j"
"IT";"tptincj992";"p83p100";1880;"3601.2";992;"j"
"IT";"tptincj992";"p83p100";1900;"4244.6";992;"j"
"IT";"tptincj992";"p83p100";1910;"5057.900000000001";992;"j"
"IT";"tptincj992";"p83p100";1920;"5627.400000000001";992;"j"
"IT";"tptincj992";"p83p100";1930;"6465";992;"j"
"IT";"tptincj992";"p83p100";1940;"5957.8";992;"j"
"IT";"tptincj992";"p83p100";1950;"11448.6";992;"j"
"IT";"tptincj992";"p83p100";1960;"18706.3";992;"j"
"IT";"tptincj992";"p83p100";1970;"30363.2";992;"j"
"IT";"tptincj992";"p83p100";1980;"44841.7";992;"j"
"IT";"tptincj992";"p83p100";1981;"44521.10000000001";992;"j"
"IT";"tptincj992";"p83p100";1982;"44256.4";992;"j"
"IT";"tptincj992";"p83p100";1983;"44355.7";992;"j"
"IT";"tptincj992";"p83p100";1984;"45141.5";992;"j"
"IT";"tptincj992";"p83p100";1985;"45352.5";992;"j"
"IT";"tptincj992";"p83p100";1986;"45336.7";992;"j"
"IT";"tptincj992";"p83p100";1987;"46670.8";992;"j"
"IT";"tptincj992";"p83p100";1988;"47388.7";992;"j"
"IT";"tptincj992";"p83p100";1989;"48326.3";992;"j"
"IT";"tptincj992";"p83p100";1990;"50220.8";992;"j"
"IT";"tptincj992";"p83p100";1991;"48915.4";992;"j"
"IT";"tptincj992";"p83p100";1992;"49111.4";992;"j"
"IT";"tptincj992";"p83p100";1993;"48804.4";992;"j"
"IT";"tptincj992";"p83p100";1994;"48773.5";992;"j"
"IT";"tptincj992";"p83p100";1995;"49983.60000000001";992;"j"
"IT";"tptincj992";"p83p100";1996;"50348.5";992;"j"
"IT";"tptincj992";"p83p100";1997;"51423.7";992;"j"
"IT";"tptincj992";"p83p100";1998;"52539.10000000001";992;"j"
"IT";"tptincj992";"p83p100";1999;"52526.7";992;"j"
"IT";"tptincj992";"p83p100";2000;"53744.10000000001";992;"j"
"IT";"tptincj992";"p83p100";2001;"54823";992;"j"
"IT";"tptincj992";"p83p100";2002;"54618";992;"j"
"IT";"tptincj992";"p83p100";2003;"54307.60000000001";992;"j"
"IT";"tptincj992";"p83p100";2004;"54891.5";992;"j"
"IT";"tptincj992";"p83p100";2005;"54934.2";992;"j"
"IT";"tptincj992";"p83p100";2006;"55278.2";992;"j"
"IT";"tptincj992";"p83p100";2007;"55639";992;"j"
"IT";"tptincj992";"p83p100";2008;"54398.60000000001";992;"j"
"IT";"tptincj992";"p83p100";2009;"51623.2";992;"j"
"IT";"tptincj992";"p83p100";2010;"51416";992;"j"
"IT";"tptincj992";"p83p100";2011;"50786.9";992;"j"
"IT";"tptincj992";"p83p100";2012;"47742.7";992;"j"
"IT";"tptincj992";"p83p100";2013;"46866.4";992;"j"
"IT";"tptincj992";"p83p100";2014;"47198.7";992;"j"
"IT";"tptincj992";"p83p100";2015;"47989.4";992;"j"
"IT";"tptincj992";"p83p100";2016;"47854.60000000001";992;"j"
"IT";"tptincj992";"p83p100";2017;"48104";992;"j"
"IT";"tptincj992";"p83p100";2018;"49208";992;"j"
"IT";"tptincj992";"p83p100";2019;"49404.5";992;"j"
"IT";"tptincj992";"p83p100";2020;"44490.10000000001";992;"j"
"IT";"tptincj992";"p83p100";2021;"48595.5";992;"j"
"IT";"tptincj992";"p83p100";2022;"50392.10000000001";992;"j"
"IT";"tptincj992";"p83p100";2023;"50783.60000000001";992;"j"
"IT";"tptincj992";"p83p84";1820;"3291.1";992;"j"
"IT";"tptincj992";"p83p84";1850;"3070.6";992;"j"
"IT";"tptincj992";"p83p84";1880;"3601.2";992;"j"
"IT";"tptincj992";"p83p84";1900;"4244.6";992;"j"
"IT";"tptincj992";"p83p84";1910;"5057.900000000001";992;"j"
"IT";"tptincj992";"p83p84";1920;"5627.400000000001";992;"j"
"IT";"tptincj992";"p83p84";1930;"6465";992;"j"
"IT";"tptincj992";"p83p84";1940;"5957.8";992;"j"
"IT";"tptincj992";"p83p84";1950;"11448.6";992;"j"
"IT";"tptincj992";"p83p84";1960;"18706.3";992;"j"
"IT";"tptincj992";"p83p84";1970;"30363.2";992;"j"
"IT";"tptincj992";"p83p84";1980;"44841.7";992;"j"
"IT";"tptincj992";"p83p84";1981;"44521.10000000001";992;"j"
"IT";"tptincj992";"p83p84";1982;"44256.4";992;"j"
"IT";"tptincj992";"p83p84";1983;"44355.7";992;"j"
"IT";"tptincj992";"p83p84";1984;"45141.5";992;"j"
"IT";"tptincj992";"p83p84";1985;"45352.5";992;"j"
"IT";"tptincj992";"p83p84";1986;"45336.7";992;"j"
"IT";"tptincj992";"p83p84";1987;"46670.8";992;"j"
"IT";"tptincj992";"p83p84";1988;"47388.7";992;"j"
"IT";"tptincj992";"p83p84";1989;"48326.3";992;"j"
"IT";"tptincj992";"p83p84";1990;"50220.8";992;"j"
"IT";"tptincj992";"p83p84";1991;"48915.4";992;"j"
"IT";"tptincj992";"p83p84";1992;"49111.4";992;"j"
"IT";"tptincj992";"p83p84";1993;"48804.4";992;"j"
"IT";"tptincj992";"p83p84";1994;"48773.5";992;"j"
"IT";"tptincj992";"p83p84";1995;"49983.60000000001";992;"j"
"IT";"tptincj992";"p83p84";1996;"50348.5";992;"j"
"IT";"tptincj992";"p83p84";1997;"51423.7";992;"j"
"IT";"tptincj992";"p83p84";1998;"52539.10000000001";992;"j"
"IT";"tptincj992";"p83p84";1999;"52526.7";992;"j"
"IT";"tptincj992";"p83p84";2000;"53744.10000000001";992;"j"
"IT";"tptincj992";"p83p84";2001;"54823";992;"j"
"IT";"tptincj992";"p83p84";2002;"54618";992;"j"
"IT";"tptincj992";"p83p84";2003;"54307.60000000001";992;"j"
"IT";"tptincj992";"p83p84";2004;"54891.5";992;"j"
"IT";"tptincj992";"p83p84";2005;"54934.2";992;"j"
"IT";"tptincj992";"p83p84";2006;"55278.2";992;"j"
"IT";"tptincj992";"p83p84";2007;"55639";992;"j"
"IT";"tptincj992";"p83p84";2008;"54398.60000000001";992;"j"
"IT";"tptincj992";"p83p84";2009;"51623.2";992;"j"
"IT";"tptincj992";"p83p84";2010;"51416";992;"j"
"IT";"tptincj992";"p83p84";2011;"50786.9";992;"j"
"IT";"tptincj992";"p83p84";2012;"47742.7";992;"j"
"IT";"tptincj992";"p83p84";2013;"46866.4";992;"j"
"IT";"tptincj992";"p83p84";2014;"47198.7";992;"j"
"IT";"tptincj992";"p83p84";2015;"47989.4";992;"j"
"IT";"tptincj992";"p83p84";2016;"47854.60000000001";992;"j"
"IT";"tptincj992";"p83p84";2017;"48104";992;"j"
"IT";"tptincj992";"p83p84";2018;"49208";992;"j"
"IT";"tptincj992";"p83p84";2019;"49404.5";992;"j"
"IT";"tptincj992";"p83p84";2020;"44490.10000000001";992;"j"
"IT";"tptincj992";"p83p84";2021;"48595.5";992;"j"
"IT";"tptincj992";"p83p84";2022;"50392.10000000001";992;"j"
"IT";"tptincj992";"p83p84";2023;"50783.60000000001";992;"j"
"IT";"tptincj992";"p84p100";1820;"3560";992;"j"
"IT";"tptincj992";"p84p100";1850;"3324.1";992;"j"
"IT";"tptincj992";"p84p100";1880;"3908.8";992;"j"
"IT";"tptincj992";"p84p100";1900;"4589.8";992;"j"
"IT";"tptincj992";"p84p100";1910;"5416.3";992;"j"
"IT";"tptincj992";"p84p100";1920;"5899";992;"j"
"IT";"tptincj992";"p84p100";1930;"6703.1";992;"j"
"IT";"tptincj992";"p84p100";1940;"6242.3";992;"j"
"IT";"tptincj992";"p84p100";1950;"11837";992;"j"
"IT";"tptincj992";"p84p100";1960;"19399.4";992;"j"
"IT";"tptincj992";"p84p100";1970;"31036.7";992;"j"
"IT";"tptincj992";"p84p100";1980;"45635.4";992;"j"
"IT";"tptincj992";"p84p100";1981;"45328.5";992;"j"
"IT";"tptincj992";"p84p100";1982;"45050.7";992;"j"
"IT";"tptincj992";"p84p100";1983;"45149.9";992;"j"
"IT";"tptincj992";"p84p100";1984;"45935.60000000001";992;"j"
"IT";"tptincj992";"p84p100";1985;"46140.9";992;"j"
"IT";"tptincj992";"p84p100";1986;"46118.2";992;"j"
"IT";"tptincj992";"p84p100";1987;"47406.9";992;"j"
"IT";"tptincj992";"p84p100";1988;"48286.4";992;"j"
"IT";"tptincj992";"p84p100";1989;"49456.9";992;"j"
"IT";"tptincj992";"p84p100";1990;"51394.8";992;"j"
"IT";"tptincj992";"p84p100";1991;"50206";992;"j"
"IT";"tptincj992";"p84p100";1992;"50158.60000000001";992;"j"
"IT";"tptincj992";"p84p100";1993;"49953.10000000001";992;"j"
"IT";"tptincj992";"p84p100";1994;"50198.9";992;"j"
"IT";"tptincj992";"p84p100";1995;"51249.9";992;"j"
"IT";"tptincj992";"p84p100";1996;"51701.8";992;"j"
"IT";"tptincj992";"p84p100";1997;"52583.2";992;"j"
"IT";"tptincj992";"p84p100";1998;"54355.8";992;"j"
"IT";"tptincj992";"p84p100";1999;"54364.8";992;"j"
"IT";"tptincj992";"p84p100";2000;"55309";992;"j"
"IT";"tptincj992";"p84p100";2001;"56432.5";992;"j"
"IT";"tptincj992";"p84p100";2002;"56178.60000000001";992;"j"
"IT";"tptincj992";"p84p100";2003;"56111.5";992;"j"
"IT";"tptincj992";"p84p100";2004;"56650.5";992;"j"
"IT";"tptincj992";"p84p100";2005;"56684.9";992;"j"
"IT";"tptincj992";"p84p100";2006;"56879.2";992;"j"
"IT";"tptincj992";"p84p100";2007;"57442.4";992;"j"
"IT";"tptincj992";"p84p100";2008;"55942.10000000001";992;"j"
"IT";"tptincj992";"p84p100";2009;"53133.3";992;"j"
"IT";"tptincj992";"p84p100";2010;"52965.7";992;"j"
"IT";"tptincj992";"p84p100";2011;"52302.8";992;"j"
"IT";"tptincj992";"p84p100";2012;"49102.3";992;"j"
"IT";"tptincj992";"p84p100";2013;"48347";992;"j"
"IT";"tptincj992";"p84p100";2014;"48456.3";992;"j"
"IT";"tptincj992";"p84p100";2015;"49295.3";992;"j"
"IT";"tptincj992";"p84p100";2016;"49174.60000000001";992;"j"
"IT";"tptincj992";"p84p100";2017;"49490.2";992;"j"
"IT";"tptincj992";"p84p100";2018;"50601.4";992;"j"
"IT";"tptincj992";"p84p100";2019;"50785.5";992;"j"
"IT";"tptincj992";"p84p100";2020;"45737.60000000001";992;"j"
"IT";"tptincj992";"p84p100";2021;"49929.7";992;"j"
"IT";"tptincj992";"p84p100";2022;"51775.60000000001";992;"j"
"IT";"tptincj992";"p84p100";2023;"52177.9";992;"j"
"IT";"tptincj992";"p84p85";1820;"3560";992;"j"
"IT";"tptincj992";"p84p85";1850;"3324.1";992;"j"
"IT";"tptincj992";"p84p85";1880;"3908.8";992;"j"
"IT";"tptincj992";"p84p85";1900;"4589.8";992;"j"
"IT";"tptincj992";"p84p85";1910;"5416.3";992;"j"
"IT";"tptincj992";"p84p85";1920;"5899";992;"j"
"IT";"tptincj992";"p84p85";1930;"6703.1";992;"j"
"IT";"tptincj992";"p84p85";1940;"6242.3";992;"j"
"IT";"tptincj992";"p84p85";1950;"11837";992;"j"
"IT";"tptincj992";"p84p85";1960;"19399.4";992;"j"
"IT";"tptincj992";"p84p85";1970;"31036.7";992;"j"
"IT";"tptincj992";"p84p85";1980;"45635.4";992;"j"
"IT";"tptincj992";"p84p85";1981;"45328.5";992;"j"
"IT";"tptincj992";"p84p85";1982;"45050.7";992;"j"
"IT";"tptincj992";"p84p85";1983;"45149.9";992;"j"
"IT";"tptincj992";"p84p85";1984;"45935.60000000001";992;"j"
"IT";"tptincj992";"p84p85";1985;"46140.9";992;"j"
"IT";"tptincj992";"p84p85";1986;"46118.2";992;"j"
"IT";"tptincj992";"p84p85";1987;"47406.9";992;"j"
"IT";"tptincj992";"p84p85";1988;"48286.4";992;"j"
"IT";"tptincj992";"p84p85";1989;"49456.9";992;"j"
"IT";"tptincj992";"p84p85";1990;"51394.8";992;"j"
"IT";"tptincj992";"p84p85";1991;"50206";992;"j"
"IT";"tptincj992";"p84p85";1992;"50158.60000000001";992;"j"
"IT";"tptincj992";"p84p85";1993;"49953.10000000001";992;"j"
"IT";"tptincj992";"p84p85";1994;"50198.9";992;"j"
"IT";"tptincj992";"p84p85";1995;"51249.9";992;"j"
"IT";"tptincj992";"p84p85";1996;"51701.8";992;"j"
"IT";"tptincj992";"p84p85";1997;"52583.2";992;"j"
"IT";"tptincj992";"p84p85";1998;"54355.8";992;"j"
"IT";"tptincj992";"p84p85";1999;"54364.8";992;"j"
"IT";"tptincj992";"p84p85";2000;"55309";992;"j"
"IT";"tptincj992";"p84p85";2001;"56432.5";992;"j"
"IT";"tptincj992";"p84p85";2002;"56178.60000000001";992;"j"
"IT";"tptincj992";"p84p85";2003;"56111.5";992;"j"
"IT";"tptincj992";"p84p85";2004;"56650.5";992;"j"
"IT";"tptincj992";"p84p85";2005;"56684.9";992;"j"
"IT";"tptincj992";"p84p85";2006;"56879.2";992;"j"
"IT";"tptincj992";"p84p85";2007;"57442.4";992;"j"
"IT";"tptincj992";"p84p85";2008;"55942.10000000001";992;"j"
"IT";"tptincj992";"p84p85";2009;"53133.3";992;"j"
"IT";"tptincj992";"p84p85";2010;"52965.7";992;"j"
"IT";"tptincj992";"p84p85";2011;"52302.8";992;"j"
"IT";"tptincj992";"p84p85";2012;"49102.3";992;"j"
"IT";"tptincj992";"p84p85";2013;"48347";992;"j"
"IT";"tptincj992";"p84p85";2014;"48456.3";992;"j"
"IT";"tptincj992";"p84p85";2015;"49295.3";992;"j"
"IT";"tptincj992";"p84p85";2016;"49174.60000000001";992;"j"
"IT";"tptincj992";"p84p85";2017;"49490.2";992;"j"
"IT";"tptincj992";"p84p85";2018;"50601.4";992;"j"
"IT";"tptincj992";"p84p85";2019;"50785.5";992;"j"
"IT";"tptincj992";"p84p85";2020;"45737.60000000001";992;"j"
"IT";"tptincj992";"p84p85";2021;"49929.7";992;"j"
"IT";"tptincj992";"p84p85";2022;"51775.60000000001";992;"j"
"IT";"tptincj992";"p84p85";2023;"52177.9";992;"j"
"IT";"tptincj992";"p85p100";1820;"3828.8";992;"j"
"IT";"tptincj992";"p85p100";1850;"3577.6";992;"j"
"IT";"tptincj992";"p85p100";1880;"4216.400000000001";992;"j"
"IT";"tptincj992";"p85p100";1900;"4935";992;"j"
"IT";"tptincj992";"p85p100";1910;"5774.700000000001";992;"j"
"IT";"tptincj992";"p85p100";1920;"6170.6";992;"j"
"IT";"tptincj992";"p85p100";1930;"6941.1";992;"j"
"IT";"tptincj992";"p85p100";1940;"6526.900000000001";992;"j"
"IT";"tptincj992";"p85p100";1950;"12225.3";992;"j"
"IT";"tptincj992";"p85p100";1960;"20092.5";992;"j"
"IT";"tptincj992";"p85p100";1970;"31710.2";992;"j"
"IT";"tptincj992";"p85p100";1980;"46530.9";992;"j"
"IT";"tptincj992";"p85p100";1981;"46198";992;"j"
"IT";"tptincj992";"p85p100";1982;"45922.10000000001";992;"j"
"IT";"tptincj992";"p85p100";1983;"46017.4";992;"j"
"IT";"tptincj992";"p85p100";1984;"46775.7";992;"j"
"IT";"tptincj992";"p85p100";1985;"47012.10000000001";992;"j"
"IT";"tptincj992";"p85p100";1986;"47011.10000000001";992;"j"
"IT";"tptincj992";"p85p100";1987;"48184.5";992;"j"
"IT";"tptincj992";"p85p100";1988;"49475.5";992;"j"
"IT";"tptincj992";"p85p100";1989;"50833.60000000001";992;"j"
"IT";"tptincj992";"p85p100";1990;"52576.5";992;"j"
"IT";"tptincj992";"p85p100";1991;"51707.4";992;"j"
"IT";"tptincj992";"p85p100";1992;"51289.9";992;"j"
"IT";"tptincj992";"p85p100";1993;"51209.8";992;"j"
"IT";"tptincj992";"p85p100";1994;"51615.7";992;"j"
"IT";"tptincj992";"p85p100";1995;"52388.7";992;"j"
"IT";"tptincj992";"p85p100";1996;"53124.5";992;"j"
"IT";"tptincj992";"p85p100";1997;"54008.3";992;"j"
"IT";"tptincj992";"p85p100";1998;"55835.4";992;"j"
"IT";"tptincj992";"p85p100";1999;"56350.10000000001";992;"j"
"IT";"tptincj992";"p85p100";2000;"57216.10000000001";992;"j"
"IT";"tptincj992";"p85p100";2001;"58051.2";992;"j"
"IT";"tptincj992";"p85p100";2002;"57849.9";992;"j"
"IT";"tptincj992";"p85p100";2003;"58492.10000000001";992;"j"
"IT";"tptincj992";"p85p100";2004;"58470";992;"j"
"IT";"tptincj992";"p85p100";2005;"58414.7";992;"j"
"IT";"tptincj992";"p85p100";2006;"58743.2";992;"j"
"IT";"tptincj992";"p85p100";2007;"59310.5";992;"j"
"IT";"tptincj992";"p85p100";2008;"57616.2";992;"j"
"IT";"tptincj992";"p85p100";2009;"54803.10000000001";992;"j"
"IT";"tptincj992";"p85p100";2010;"54538.4";992;"j"
"IT";"tptincj992";"p85p100";2011;"53797.10000000001";992;"j"
"IT";"tptincj992";"p85p100";2012;"50482.10000000001";992;"j"
"IT";"tptincj992";"p85p100";2013;"49899.5";992;"j"
"IT";"tptincj992";"p85p100";2014;"49743.10000000001";992;"j"
"IT";"tptincj992";"p85p100";2015;"50794.4";992;"j"
"IT";"tptincj992";"p85p100";2016;"50481.4";992;"j"
"IT";"tptincj992";"p85p100";2017;"50822.7";992;"j"
"IT";"tptincj992";"p85p100";2018;"52046.5";992;"j"
"IT";"tptincj992";"p85p100";2019;"52215.7";992;"j"
"IT";"tptincj992";"p85p100";2020;"47001.60000000001";992;"j"
"IT";"tptincj992";"p85p100";2021;"51264.60000000001";992;"j"
"IT";"tptincj992";"p85p100";2022;"53206.5";992;"j"
"IT";"tptincj992";"p85p100";2023;"53619.9";992;"j"
"IT";"tptincj992";"p85p86";1820;"3828.8";992;"j"
"IT";"tptincj992";"p85p86";1850;"3577.6";992;"j"
"IT";"tptincj992";"p85p86";1880;"4216.400000000001";992;"j"
"IT";"tptincj992";"p85p86";1900;"4935";992;"j"
"IT";"tptincj992";"p85p86";1910;"5774.700000000001";992;"j"
"IT";"tptincj992";"p85p86";1920;"6170.6";992;"j"
"IT";"tptincj992";"p85p86";1930;"6941.1";992;"j"
"IT";"tptincj992";"p85p86";1940;"6526.900000000001";992;"j"
"IT";"tptincj992";"p85p86";1950;"12225.3";992;"j"
"IT";"tptincj992";"p85p86";1960;"20092.5";992;"j"
"IT";"tptincj992";"p85p86";1970;"31710.2";992;"j"
"IT";"tptincj992";"p85p86";1980;"46530.9";992;"j"
"IT";"tptincj992";"p85p86";1981;"46198";992;"j"
"IT";"tptincj992";"p85p86";1982;"45922.10000000001";992;"j"
"IT";"tptincj992";"p85p86";1983;"46017.4";992;"j"
"IT";"tptincj992";"p85p86";1984;"46775.7";992;"j"
"IT";"tptincj992";"p85p86";1985;"47012.10000000001";992;"j"
"IT";"tptincj992";"p85p86";1986;"47011.10000000001";992;"j"
"IT";"tptincj992";"p85p86";1987;"48184.5";992;"j"
"IT";"tptincj992";"p85p86";1988;"49475.5";992;"j"
"IT";"tptincj992";"p85p86";1989;"50833.60000000001";992;"j"
"IT";"tptincj992";"p85p86";1990;"52576.5";992;"j"
"IT";"tptincj992";"p85p86";1991;"51707.4";992;"j"
"IT";"tptincj992";"p85p86";1992;"51289.9";992;"j"
"IT";"tptincj992";"p85p86";1993;"51209.8";992;"j"
"IT";"tptincj992";"p85p86";1994;"51615.7";992;"j"
"IT";"tptincj992";"p85p86";1995;"52388.7";992;"j"
"IT";"tptincj992";"p85p86";1996;"53124.5";992;"j"
